Date,ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax,soltotal,Site_Id,DHE,MeasStatus,LastUpdate
2019-10-15,0.0,70.2,80.1,89.9,68.6,3.1,26.72,12.45,J17WL,666.5,A,2024-11-19
2019-10-16,0.68,68.2,80.5,92.8,69.3,1.44,29.55,14.21,J17WL,667.44,A,2024-11-19
2019-10-17,0.0,56.5,62.6,68.6,45.9,2.07,15.23,3.52,J17WL,668.19,A,2024-11-19
2019-10-18,0.0,53.9,64.0,74.0,45.6,2.34,20.36,13.35,J17WL,668.41,A,2024-11-19
2019-10-19,0.0,53.4,67.9,82.5,57.5,1.75,22.84,18.95,J17WL,669.01,A,2024-11-19
2019-10-20,0.0,71.4,81.7,92.0,63.7,2.27,34.4,16.25,J17WL,669.37,A,2024-11-19
2019-10-21,0.19,66.2,78.2,90.3,70.8,1.77,22.98,11.49,J17WL,669.34,A,2024-11-19
2019-10-22,0.0,50.9,65.8,80.6,40.9,3.89,29.17,18.98,J17WL,669.27,A,2024-11-19
2019-10-23,0.0,50.5,66.0,81.5,38.5,3.35,30.64,19.0,J17WL,668.95,A,2024-11-19
2019-10-24,0.0,57.8,70.8,83.8,57.6,2.17,26.2,18.05,J17WL,669.09,A,2024-11-19
2019-10-25,2.39,45.0,65.4,85.7,56.8,0.55,19.99,7.6,J17WL,671.97,A,2024-11-19
2019-10-26,0.0,41.2,51.9,62.7,38.4,1.81,11.37,18.48,J17WL,673.01,A,2024-11-19
2019-10-27,0.0,40.6,56.1,71.5,35.6,1.22,21.18,18.64,J17WL,673.56,A,2024-11-19
2019-10-28,0.0,40.3,59.9,79.5,44.4,0.85,26.92,18.57,J17WL,673.68,A,2024-11-19
2019-10-29,0.07,54.7,68.4,82.2,63.2,0.66,17.03,9.18,J17WL,673.72,A,2024-11-19
2019-10-30,0.15,53.1,57.1,61.2,55.1,0.59,1.78,3.28,J17WL,674.07,A,2024-11-19
2019-10-31,0.0,36.4,43.9,51.4,38.4,0.7,3.56,2.82,J17WL,674.13,A,2024-11-19
2019-11-01,0.0,31.4,43.6,55.9,25.6,0.82,11.59,18.03,J17WL,674.09,A,2024-11-19
2019-11-02,0.0,31.9,47.3,62.7,29.4,0.91,15.23,16.83,J17WL,674.25,A,2024-11-19
2019-11-03,0.0,38.1,54.2,70.3,34.5,1.2,19.69,17.07,J17WL,674.46,A,2024-11-19
2019-11-04,0.0,40.6,55.8,71.1,43.3,0.89,19.16,16.87,J17WL,674.32,A,2024-11-19
2019-11-05,0.0,51.7,66.0,80.3,60.2,0.58,17.29,14.96,J17WL,673.89,A,2024-11-19
2019-11-06,0.02,65.2,73.3,81.4,66.8,0.75,15.64,7.74,J17WL,673.54,A,2024-11-19
2019-11-07,0.13,65.9,73.9,81.9,65.0,1.05,17.08,10.28,J17WL,673.54,A,2024-11-19
2019-11-08,0.27,44.7,56.6,68.5,51.1,0.62,2.72,2.63,J17WL,673.86,A,2024-11-19
2019-11-09,0.02,43.7,47.4,51.0,43.8,0.69,2.73,4.11,J17WL,674.36,A,2024-11-19
2019-11-10,0.0,42.6,55.5,68.4,45.6,0.57,12.71,15.78,J17WL,674.4,A,2024-11-19
2019-11-11,0.0,45.7,58.6,71.6,55.5,0.64,12.04,13.5,J17WL,674.13,A,2024-11-19
2019-11-12,0.02,32.6,53.5,74.4,41.0,1.24,8.3,4.19,J17WL,674.0,A,2024-11-19
2019-11-13,0.0,31.5,37.4,43.4,17.9,1.97,6.7,9.39,J17WL,674.04,A,2024-11-19
2019-11-14,0.14,34.1,38.4,42.7,27.1,1.08,4.71,4.06,J17WL,673.91,A,2024-11-19
2019-11-15,0.02,33.3,40.3,47.4,39.3,0.18,2.24,2.65,J17WL,673.68,A,2024-11-19
2019-11-16,0.0,32.9,47.6,62.3,35.0,0.41,12.58,15.47,J17WL,673.78,A,2024-11-19
2019-11-17,0.0,32.5,48.1,63.7,38.8,0.44,12.71,13.29,J17WL,673.79,A,2024-11-19
2019-11-18,0.0,40.7,54.9,69.1,48.7,0.45,10.39,9.86,J17WL,673.58,A,2024-11-19
2019-11-19,0.0,43.2,58.5,73.8,46.2,0.44,17.51,14.69,J17WL,673.21,A,2024-11-19
2019-11-20,0.0,45.4,60.4,75.5,57.2,0.24,14.71,14.27,J17WL,673.11,A,2024-11-19
2019-11-21,0.0,64.6,73.3,82.0,63.6,1.07,19.39,9.94,J17WL,673.1,A,2024-11-19
2019-11-22,0.03,63.6,71.0,78.5,64.6,0.75,13.31,5.57,J17WL,672.86,A,2024-11-19
2019-11-23,0.01,43.0,55.0,67.0,47.8,0.81,7.62,3.45,J17WL,673.1,A,2024-11-19
2019-11-24,0.0,41.5,57.0,72.5,43.3,0.74,17.38,14.04,J17WL,673.26,A,2024-11-19
2019-11-25,0.0,44.3,59.4,74.4,44.8,1.05,20.04,14.27,J17WL,673.09,A,2024-11-19
2019-11-26,0.0,50.2,66.5,82.8,53.8,0.74,26.79,14.11,J17WL,672.86,A,2024-11-19
2019-11-27,0.0,56.4,67.9,79.5,54.3,0.54,15.91,7.34,J17WL,672.59,A,2024-11-19
2019-11-28,0.0,47.7,53.7,59.8,29.0,1.87,13.04,5.53,J17WL,672.59,A,2024-11-19
2019-11-29,0.03,48.5,52.7,56.9,49.1,0.21,4.59,3.6,J17WL,672.97,A,2024-11-19
2019-11-30,0.12,55.5,64.3,73.2,64.3,0.29,2.85,1.95,J17WL,673.28,A,2024-11-19
2019-12-01,0.0,48.2,66.2,84.2,55.0,1.08,18.48,9.98,J17WL,673.22,A,2024-11-19
2019-12-02,0.0,37.8,51.7,65.7,27.6,2.24,17.1,14.13,J17WL,672.92,A,2024-11-19
2019-12-03,0.0,36.4,51.8,67.2,30.4,1.39,17.72,13.59,J17WL,672.78,A,2024-11-19
2019-12-04,0.0,36.3,54.6,73.0,37.5,1.25,19.95,13.77,J17WL,672.69,A,2024-11-19
2019-12-05,0.0,46.8,60.1,73.4,39.8,1.53,20.22,13.15,J17WL,672.62,A,2024-11-19
2019-12-06,0.0,53.1,62.9,72.6,57.2,0.2,9.08,6.92,J17WL,672.39,A,2024-11-19
2019-12-07,0.0,46.8,60.7,74.5,41.5,2.19,20.68,13.78,J17WL,672.36,A,2024-11-19
2019-12-08,0.0,45.2,57.5,69.7,43.7,0.92,14.43,13.37,J17WL,672.64,A,2024-11-19
2019-12-09,0.0,46.5,60.6,74.8,55.9,0.25,14.5,9.97,J17WL,672.23,A,2024-11-19
2019-12-10,0.12,50.9,64.0,77.2,54.8,0.54,13.83,7.58,J17WL,672.24,A,2024-11-19
2019-12-11,0.15,36.0,42.4,48.7,39.4,0.51,3.15,3.15,J17WL,672.21,A,2024-11-19
2019-12-12,0.0,33.5,45.0,56.4,34.9,0.54,8.1,8.55,J17WL,672.26,A,2024-11-19
2019-12-13,0.0,35.8,49.1,62.4,38.9,0.7,11.09,9.99,J17WL,672.33,A,2024-11-19
2019-12-14,0.0,42.1,61.1,80.1,41.3,1.39,27.35,13.8,J17WL,672.45,A,2024-11-19
2019-12-15,0.0,43.2,62.3,81.4,43.5,1.42,26.79,13.51,J17WL,672.42,A,2024-11-19
2019-12-16,0.0,44.7,62.7,80.6,58.2,0.19,18.91,10.86,J17WL,672.14,A,2024-11-19
2019-12-17,0.0,37.4,52.2,67.0,39.1,0.98,10.15,10.42,J17WL,672.0,A,2024-11-19
2019-12-18,0.0,27.7,41.2,54.6,20.7,1.53,11.16,13.17,J17WL,671.66,A,2024-11-19
2019-12-19,0.0,26.3,42.2,58.1,19.2,1.23,13.56,14.06,J17WL,671.8,A,2024-11-19
2019-12-20,0.0,26.5,42.9,59.3,31.2,1.04,12.79,12.73,J17WL,671.56,A,2024-11-19
2019-12-21,0.42,48.9,50.7,52.5,49.6,0.23,1.88,0.98,J17WL,672.0,A,2024-11-19
2019-12-22,0.0,34.8,48.9,63.0,38.4,0.3,13.17,12.01,J17WL,672.21,A,2024-11-19
2019-12-23,0.0,33.7,49.1,64.4,37.5,0.32,12.77,13.63,J17WL,672.1,A,2024-11-19
2019-12-24,0.0,34.7,52.8,71.0,35.9,0.5,18.92,12.88,J17WL,672.0,A,2024-11-19
2019-12-25,0.0,38.0,54.1,70.2,38.1,0.64,18.85,13.7,J17WL,672.3,A,2024-11-19
2019-12-26,0.0,43.6,58.6,73.6,55.5,0.1,12.67,10.45,J17WL,672.48,A,2024-11-19
2019-12-27,0.0,58.8,63.3,67.8,58.2,0.85,6.29,3.62,J17WL,672.39,A,2024-11-19
2019-12-28,0.0,59.3,66.0,72.7,58.9,0.77,11.4,8.34,J17WL,672.21,A,2024-11-19
2019-12-29,0.0,51.8,61.0,70.1,52.5,1.8,7.23,1.64,J17WL,672.55,A,2024-11-19
2019-12-30,0.0,34.7,51.3,68.0,29.4,1.55,18.39,13.43,J17WL,672.07,A,2024-11-19
2019-12-31,0.0,33.2,47.9,62.7,27.3,1.38,14.7,13.47,J17WL,671.81,A,2024-11-19
2020-01-01,0.0,33.0,46.4,59.8,25.6,1.67,13.57,10.41,J17WL,671.94,A,2024-11-19
2020-01-02,0.0,49.7,51.7,53.7,43.0,0.78,7.84,1.78,J17WL,672.13,A,2024-11-19
2020-01-03,0.0,42.7,52.6,62.4,49.2,0.23,5.63,3.67,J17WL,671.81,A,2024-11-19
2020-01-04,0.0,37.2,51.8,66.3,35.2,1.53,14.49,13.61,J17WL,671.69,A,2024-11-19
2020-01-05,0.0,34.0,53.0,72.0,30.9,1.47,21.21,13.82,J17WL,671.66,A,2024-11-19
2020-01-06,0.0,35.0,54.9,74.8,35.7,0.87,22.85,14.01,J17WL,671.55,A,2024-11-19
2020-01-07,0.0,38.9,56.6,74.2,39.4,0.78,19.04,13.43,J17WL,671.2,A,2024-11-19
2020-01-08,0.0,31.9,49.6,67.3,20.3,1.77,19.97,14.56,J17WL,670.95,A,2024-11-19
2020-01-09,0.0,32.0,51.5,71.0,47.4,1.37,15.83,12.85,J17WL,670.74,A,2024-11-19
2020-01-10,0.0,64.2,71.3,78.4,61.0,2.24,16.35,6.58,J17WL,670.92,A,2024-11-19
2020-01-11,0.73,51.1,65.4,79.8,56.3,1.62,14.72,4.85,J17WL,671.02,A,2024-11-19
2020-01-12,0.0,36.6,49.3,62.0,35.9,0.78,11.94,14.41,J17WL,671.49,A,2024-11-19
2020-01-13,0.0,33.6,49.1,64.5,45.4,0.24,10.15,10.82,J17WL,671.4,A,2024-11-19
2020-01-14,0.07,54.4,57.6,60.8,57.6,0.05,0.97,2.5,J17WL,671.57,A,2024-11-19
2020-01-15,0.0,60.5,68.7,76.8,65.5,0.26,9.58,7.78,J17WL,671.63,A,2024-11-19
2020-01-16,0.01,68.8,73.6,78.4,66.2,0.97,12.56,6.5,J17WL,671.51,A,2024-11-19
2020-01-17,0.13,60.6,66.6,72.7,61.5,0.41,4.08,3.16,J17WL,671.74,A,2024-11-19
2020-01-18,0.06,62.8,67.3,71.8,62.2,0.38,7.37,3.38,J17WL,672.35,A,2024-11-19
2020-01-19,0.0,43.6,56.7,69.7,44.1,0.36,13.54,5.84,J17WL,672.41,A,2024-11-19
2020-01-20,0.0,37.7,48.5,59.2,23.1,2.98,13.6,15.16,J17WL,672.34,A,2024-11-19
2020-01-21,0.0,37.2,49.0,60.8,27.4,1.8,14.2,14.02,J17WL,672.25,A,2024-11-19
2020-01-22,0.44,40.2,51.6,63.0,39.4,0.24,13.19,12.46,J17WL,672.48,A,2024-11-19
2020-01-23,0.24,49.6,54.3,59.1,53.3,0.36,1.54,1.58,J17WL,673.0,A,2024-11-19
2020-01-24,0.0,41.6,56.3,71.0,44.3,0.23,17.88,15.45,J17WL,672.93,A,2024-11-19
2020-01-25,0.0,39.7,53.9,68.0,36.8,0.56,17.27,15.21,J17WL,673.21,A,2024-11-19
2020-01-26,0.05,42.8,54.2,65.6,54.2,0.26,8.02,5.23,J17WL,673.45,A,2024-11-19
2020-01-27,0.0,46.7,62.0,77.4,48.5,0.26,22.03,15.61,J17WL,673.07,A,2024-11-19
2020-01-28,0.37,44.6,59.1,73.5,52.5,0.45,16.12,15.3,J17WL,672.95,A,2024-11-19
2020-01-29,0.0,44.6,58.1,71.6,42.0,0.48,18.49,12.26,J17WL,673.13,A,2024-11-19
2020-01-30,0.0,43.1,53.0,62.8,37.5,1.5,12.23,16.49,J17WL,673.01,A,2024-11-19
2020-01-31,0.0,44.1,47.8,51.5,40.3,1.55,4.12,4.81,J17WL,673.09,A,2024-11-19
2020-02-01,0.0,39.9,50.3,60.8,37.5,1.67,10.84,12.87,J17WL,672.9,A,2024-11-19
2020-02-02,0.0,36.5,54.5,72.4,30.7,1.14,22.21,16.75,J17WL,672.99,A,2024-11-19
2020-02-03,0.0,37.9,56.6,75.2,37.6,1.66,23.63,16.0,J17WL,672.87,A,2024-11-19
2020-02-04,0.0,54.0,63.2,72.4,58.3,1.06,11.06,7.12,J17WL,672.64,A,2024-11-19
2020-02-05,0.0,40.5,58.7,76.8,52.8,0.57,13.1,10.96,J17WL,672.6,A,2024-11-19
2020-02-06,0.0,31.2,38.4,45.6,30.1,1.29,4.12,6.61,J17WL,672.6,A,2024-11-19
2020-02-07,0.0,29.1,43.7,58.4,23.1,1.14,13.26,17.0,J17WL,672.35,A,2024-11-19
2020-02-08,0.0,33.6,54.0,74.5,32.4,1.66,23.12,17.43,J17WL,672.47,A,2024-11-19
2020-02-09,0.0,49.6,59.8,70.0,53.3,0.5,10.43,6.31,J17WL,672.44,A,2024-11-19
2020-02-10,0.0,63.6,70.3,77.0,66.8,0.4,9.58,6.04,J17WL,672.37,A,2024-11-19
2020-02-11,0.04,45.8,60.1,74.6,54.0,0.22,6.07,3.76,J17WL,672.39,A,2024-11-19
2020-02-12,0.64,44.4,45.6,46.8,42.8,0.52,1.64,2.48,J17WL,672.97,A,2024-11-19
2020-02-13,0.0,43.0,54.4,65.8,43.3,0.42,10.93,9.46,J17WL,673.21,A,2024-11-19
2020-02-14,0.0,35.7,47.6,59.4,34.7,1.22,10.32,18.79,J17WL,673.47,A,2024-11-19
2020-02-15,0.0,33.8,46.2,58.7,35.0,0.53,10.07,18.95,J17WL,673.82,A,2024-11-19
2020-02-16,0.0,37.9,50.8,63.7,48.2,0.32,7.66,7.47,J17WL,673.95,A,2024-11-19
2020-02-17,0.02,53.0,62.8,72.6,57.9,0.25,10.18,10.03,J17WL,673.94,A,2024-11-19
2020-02-18,0.0,64.6,72.4,80.2,64.8,0.7,14.4,9.13,J17WL,673.72,A,2024-11-19
2020-02-19,0.05,50.5,63.2,75.8,53.7,1.47,8.92,4.59,J17WL,673.48,A,2024-11-19
2020-02-20,0.09,47.4,49.5,51.6,46.3,0.76,2.29,2.72,J17WL,673.42,A,2024-11-19
2020-02-21,0.05,38.5,43.7,48.9,38.4,1.47,3.76,1.89,J17WL,673.51,A,2024-11-19
2020-02-22,0.0,37.1,46.3,55.4,33.3,1.56,8.71,19.31,J17WL,673.69,A,2024-11-19
2020-02-23,0.0,38.6,51.1,63.6,42.3,1.04,11.86,16.73,J17WL,673.78,A,2024-11-19
2020-02-24,0.0,54.6,62.2,69.7,58.2,1.08,9.08,7.0,J17WL,673.51,A,2024-11-19
2020-02-25,0.0,42.1,56.8,71.5,43.5,0.74,18.48,10.92,J17WL,673.46,A,2024-11-19
2020-02-26,0.0,40.7,54.5,68.4,33.6,1.98,14.54,20.2,J17WL,673.11,A,2024-11-19
2020-02-27,0.0,27.4,40.9,54.4,22.6,1.16,10.39,21.03,J17WL,673.01,A,2024-11-19
2020-02-28,0.0,27.0,43.5,60.0,22.3,1.09,14.35,21.45,J17WL,672.81,A,2024-11-19
2020-02-29,0.0,35.1,52.5,70.0,28.6,2.26,21.35,20.78,J17WL,672.75,A,2024-11-19
2020-03-01,0.0,41.0,58.2,75.3,42.5,2.14,22.89,20.07,J17WL,672.66,A,2024-11-19
2020-03-02,0.0,54.8,65.5,76.2,58.1,0.96,14.8,12.5,J17WL,672.59,A,2024-11-19
2020-03-03,0.0,62.3,68.6,75.0,62.5,0.77,10.75,6.84,J17WL,672.39,A,2024-11-19
2020-03-04,0.32,62.2,69.1,76.0,64.2,0.34,10.87,6.56,J17WL,672.34,A,2024-11-19
2020-03-05,0.12,49.4,59.4,69.4,52.1,0.85,9.94,12.63,J17WL,672.25,A,2024-11-19
2020-03-06,0.0,45.7,59.9,74.0,40.8,1.47,21.42,22.12,J17WL,672.52,A,2024-11-19
2020-03-07,0.0,47.1,58.0,68.9,31.8,3.95,19.47,21.66,J17WL,672.51,A,2024-11-19
2020-03-08,0.0,47.2,56.5,65.8,44.7,0.38,11.81,8.13,J17WL,672.57,A,2024-11-19
2020-03-09,0.01,49.8,62.7,75.6,55.4,0.39,17.42,12.57,J17WL,672.32,A,2024-11-19
2020-03-10,0.03,62.7,67.5,72.3,62.6,1.02,8.16,4.4,J17WL,672.26,A,2024-11-19
2020-03-11,0.0,62.4,70.5,78.7,63.6,0.8,13.87,10.83,J17WL,672.09,A,2024-11-19
2020-03-12,0.0,62.2,73.9,85.6,62.5,0.38,23.95,19.59,J17WL,671.99,A,2024-11-19
2020-03-13,0.0,64.2,75.2,86.2,63.1,1.73,23.72,18.0,J17WL,671.55,A,2024-11-19
2020-03-14,0.0,67.5,75.9,84.2,64.6,2.8,20.85,12.81,J17WL,671.32,A,2024-11-19
2020-03-15,0.0,69.5,76.8,84.1,64.8,2.7,19.94,11.82,J17WL,671.36,A,2024-11-19
2020-03-16,0.0,63.6,67.3,70.9,62.3,1.4,6.5,7.33,J17WL,671.38,A,2024-11-19
2020-03-17,0.0,64.8,71.3,77.7,64.8,1.45,12.91,9.44,J17WL,671.02,A,2024-11-19
2020-03-18,0.02,67.1,74.9,82.6,64.9,1.95,17.45,9.43,J17WL,670.66,A,2024-11-19
2020-03-19,0.12,68.7,77.2,85.8,65.0,2.28,22.46,11.65,J17WL,670.53,A,2024-11-19
2020-03-20,0.38,67.4,75.2,83.1,66.8,1.89,16.06,8.73,J17WL,670.64,A,2024-11-19
2020-03-21,0.07,50.3,57.6,64.9,49.7,2.18,5.17,4.24,J17WL,671.2,A,2024-11-19
2020-03-22,0.8,50.1,52.8,55.5,48.9,0.98,3.8,3.11,J17WL,671.71,A,2024-11-19
2020-03-23,0.03,55.7,60.4,65.1,60.3,0.68,2.05,3.83,J17WL,671.81,A,2024-11-19
2020-03-24,0.0,63.9,72.7,81.5,64.9,0.38,15.69,11.38,J17WL,672.02,A,2024-11-19
2020-03-25,0.0,59.9,74.8,89.8,59.2,0.73,33.3,20.98,J17WL,672.02,A,2024-11-19
2020-03-26,0.0,61.7,74.1,86.5,66.2,0.49,21.08,22.07,J17WL,671.79,A,2024-11-19
2020-03-27,0.0,67.9,78.9,89.9,66.3,1.99,26.98,19.5,J17WL,671.57,A,2024-11-19
2020-03-28,0.06,69.1,78.9,88.7,67.8,1.75,24.48,16.96,J17WL,671.36,A,2024-11-19
2020-03-29,0.0,49.0,64.9,80.8,45.2,1.6,28.23,15.19,J17WL,671.21,A,2024-11-19
2020-03-30,0.0,50.1,64.9,79.7,43.9,3.78,27.84,16.52,J17WL,671.08,A,2024-11-19
2020-03-31,0.09,57.2,65.6,74.1,63.4,0.3,7.78,3.81,J17WL,671.02,A,2024-11-19
2020-04-01,0.0,51.4,64.6,77.8,50.1,1.15,21.31,24.42,J17WL,670.57,A,2024-11-19
2020-04-02,0.0,51.1,64.7,78.3,53.7,1.77,20.58,24.66,J17WL,670.31,A,2024-11-19
2020-04-03,0.24,63.2,67.4,71.6,65.6,0.58,4.81,1.74,J17WL,670.76,A,2024-11-19
2020-04-04,0.42,50.3,62.7,75.2,58.5,0.8,4.46,3.36,J17WL,671.93,A,2024-11-19
2020-04-05,1.51,49.9,54.5,59.1,50.5,0.84,2.51,2.78,J17WL,672.71,A,2024-11-19
2020-04-06,0.0,54.5,62.4,70.3,57.8,1.03,9.0,10.99,J17WL,673.02,A,2024-11-19
2020-04-07,0.0,62.9,69.1,75.3,66.1,0.46,8.16,8.32,J17WL,673.26,A,2024-11-19
2020-04-08,0.0,68.2,76.2,84.2,69.7,0.67,15.22,14.48,J17WL,673.53,A,2024-11-19
2020-04-09,0.0,68.9,79.9,90.9,70.2,0.71,25.77,21.4,J17WL,673.45,A,2024-11-19
2020-04-10,0.03,64.7,76.9,89.1,64.6,1.54,22.56,14.02,J17WL,673.48,A,2024-11-19
2020-04-11,0.0,63.9,68.9,74.0,60.1,3.1,10.35,12.99,J17WL,673.6,A,2024-11-19
2020-04-12,0.02,64.0,71.4,78.8,67.7,1.59,9.47,6.48,J17WL,673.97,A,2024-11-19
2020-04-13,0.0,48.3,66.8,85.4,42.2,2.13,36.28,26.45,J17WL,673.65,A,2024-11-19
2020-04-14,0.0,46.3,57.1,68.0,38.5,3.49,15.09,26.82,J17WL,673.35,A,2024-11-19
2020-04-15,0.0,45.4,55.9,66.5,40.4,2.69,12.75,19.6,J17WL,673.1,A,2024-11-19
2020-04-16,0.0,44.8,56.4,68.1,42.2,1.04,14.35,25.61,J17WL,672.85,A,2024-11-19
2020-04-17,0.0,47.3,61.7,76.1,53.6,1.07,17.57,23.64,J17WL,672.8,A,2024-11-19
2020-04-18,0.02,53.5,64.1,74.6,58.9,1.36,6.3,6.35,J17WL,672.83,A,2024-11-19
2020-04-19,0.0,52.4,57.9,63.5,57.3,0.0,3.69,5.78,J17WL,673.04,A,2024-11-19
2020-04-20,0.0,50.8,71.8,92.8,48.7,0.33,45.9,20.72,J17WL,672.25,A,2024-11-19
2020-04-21,0.0,58.6,75.4,92.1,56.1,0.76,41.88,26.13,J17WL,671.51,A,2024-11-19
2020-04-22,0.0,64.9,76.2,87.6,64.9,0.52,27.19,23.08,J17WL,671.3,A,2024-11-19
2020-04-23,0.03,61.5,72.4,83.3,70.2,0.31,10.67,6.74,J17WL,670.84,A,2024-11-19
2020-04-24,0.0,55.5,72.8,90.2,48.2,2.65,40.03,27.17,J17WL,670.0,A,2024-11-19
2020-04-25,0.0,58.7,77.9,97.1,53.4,4.07,47.32,26.3,J17WL,669.05,A,2024-11-19
2020-04-26,0.0,52.7,67.8,82.9,46.1,2.61,29.04,25.35,J17WL,668.45,A,2024-11-19
2020-04-27,0.0,54.1,70.1,86.2,51.3,0.82,32.86,27.51,J17WL,667.47,A,2024-11-19
2020-04-28,0.14,61.3,74.9,88.5,64.0,0.72,27.37,25.01,J17WL,666.8,A,2024-11-19
2020-04-29,0.0,67.3,78.6,89.9,70.8,0.83,23.78,20.18,J17WL,666.95,A,2024-11-19
2020-04-30,0.0,51.9,68.8,85.6,47.9,2.6,33.88,25.65,J17WL,666.51,A,2024-11-19
2020-05-01,0.0,53.7,70.9,88.1,45.9,2.55,37.07,28.0,J17WL,665.55,A,2024-11-19
2020-05-02,0.0,58.8,74.7,90.7,56.7,1.39,36.96,26.87,J17WL,665.33,A,2024-11-19
2020-05-03,0.0,69.1,81.3,93.5,66.9,2.48,34.0,23.7,J17WL,664.95,A,2024-11-19
2020-05-04,0.0,69.8,82.0,94.3,67.3,2.18,35.47,22.53,J17WL,664.27,A,2024-11-19
2020-05-05,0.0,71.9,83.7,95.5,68.2,3.25,38.32,25.75,J17WL,663.28,A,2024-11-19
2020-05-06,0.0,69.5,79.6,89.7,59.6,5.32,24.7,20.19,J17WL,662.32,A,2024-11-19
2020-05-07,0.0,59.0,72.1,85.3,50.1,2.74,31.73,20.23,J17WL,661.58,A,2024-11-19
2020-05-08,0.0,62.1,75.5,88.8,66.4,3.24,26.37,15.2,J17WL,661.48,A,2024-11-19
2020-05-09,0.0,63.4,76.3,89.1,56.0,3.67,26.18,21.88,J17WL,661.15,A,2024-11-19
2020-05-10,0.0,54.1,65.4,76.6,51.9,2.33,17.5,18.86,J17WL,661.27,A,2024-11-19
2020-05-11,0.0,59.3,70.7,82.1,50.0,2.65,26.89,27.34,J17WL,660.78,A,2024-11-19
2020-05-12,0.08,62.7,73.6,84.6,63.0,1.54,23.18,20.57,J17WL,660.21,A,2024-11-19
2020-05-13,0.03,65.3,74.8,84.3,66.1,1.32,19.53,12.41,J17WL,661.2,A,2024-11-19
2020-05-14,0.82,64.2,77.1,89.9,67.6,0.83,27.33,18.19,J17WL,661.86,A,2024-11-19
2020-05-15,0.0,65.9,79.2,92.5,67.8,1.82,33.39,26.98,J17WL,662.38,A,2024-11-19
2020-05-16,0.97,62.6,76.9,91.1,68.4,1.11,25.14,16.27,J17WL,663.95,A,2024-11-19
2020-05-17,0.0,63.5,75.2,86.8,62.0,2.13,25.45,25.58,J17WL,665.11,A,2024-11-19
2020-05-18,0.0,64.8,77.6,90.5,61.6,2.29,34.33,25.58,J17WL,665.14,A,2024-11-19
2020-05-19,0.0,67.6,80.2,92.8,64.4,2.62,34.37,28.34,J17WL,665.44,A,2024-11-19
2020-05-20,0.0,70.5,82.7,95.0,71.3,1.09,31.65,27.96,J17WL,665.18,A,2024-11-19
2020-05-21,0.05,70.0,82.4,94.7,70.0,1.72,33.6,27.06,J17WL,664.69,A,2024-11-19
2020-05-22,0.0,73.6,82.7,91.9,72.1,2.22,27.36,21.55,J17WL,665.03,A,2024-11-19
2020-05-23,0.0,76.7,85.4,94.1,72.1,3.93,31.23,22.85,J17WL,664.75,A,2024-11-19
2020-05-24,0.01,69.5,81.7,93.8,69.2,1.87,32.19,22.16,J17WL,664.98,A,2024-11-19
2020-05-25,2.37,64.5,78.9,93.2,67.0,0.81,31.3,23.06,J17WL,666.98,A,2024-11-19
2020-05-26,0.38,65.1,71.7,78.2,65.5,0.96,11.91,12.27,J17WL,668.41,A,2024-11-19
2020-05-27,0.08,63.9,74.4,84.9,63.7,1.16,22.64,24.3,J17WL,669.03,A,2024-11-19
2020-05-28,0.74,65.1,77.9,90.7,66.5,0.86,29.85,27.88,J17WL,670.04,A,2024-11-19
2020-05-29,0.03,66.5,76.8,87.1,67.5,1.67,19.53,20.82,J17WL,670.76,A,2024-11-19
2020-05-30,0.0,64.7,75.7,86.8,61.1,3.44,26.8,25.34,J17WL,671.63,A,2024-11-19
2020-05-31,0.0,69.6,77.7,85.8,61.5,3.07,26.51,26.28,J17WL,672.09,A,2024-11-19
2020-06-01,0.56,69.8,76.2,82.7,69.0,0.89,14.78,15.01,J17WL,672.19,A,2024-11-19
2020-06-02,0.0,68.6,75.1,81.5,68.4,1.01,13.19,16.47,J17WL,672.17,A,2024-11-19
2020-06-03,0.03,71.9,78.7,85.6,71.5,1.03,16.71,18.42,J17WL,672.27,A,2024-11-19
2020-06-04,0.0,74.0,81.3,88.5,72.0,1.68,20.35,24.81,J17WL,672.23,A,2024-11-19
2020-06-05,0.0,73.6,81.9,90.2,71.5,1.81,23.55,24.15,J17WL,671.98,A,2024-11-19
2020-06-06,0.0,71.1,80.6,90.0,70.6,1.59,24.08,24.87,J17WL,671.63,A,2024-11-19
2020-06-07,0.0,72.1,82.3,92.5,68.7,2.79,30.53,28.42,J17WL,671.2,A,2024-11-19
2020-06-08,0.0,72.8,82.8,92.7,69.8,3.47,28.22,22.57,J17WL,670.49,A,2024-11-19
2020-06-09,0.0,74.4,85.5,96.6,71.6,1.65,35.39,28.27,J17WL,669.14,A,2024-11-19
2020-06-10,0.0,73.9,85.3,96.8,65.6,3.31,38.58,26.06,J17WL,668.17,A,2024-11-19
2020-06-11,0.0,61.6,76.3,91.0,50.8,4.58,38.89,29.21,J17WL,666.91,A,2024-11-19
2020-06-12,0.0,61.4,77.1,92.8,51.9,4.65,41.8,30.34,J17WL,665.82,A,2024-11-19
2020-06-13,0.0,68.5,79.6,90.6,55.9,8.03,35.99,29.39,J17WL,665.27,A,2024-11-19
2020-06-14,0.0,63.4,77.2,90.9,56.8,3.25,35.56,29.49,J17WL,664.94,A,2024-11-19
